bhk,type,locality,region,area,price,price_unit,status,age,price_in_inr,price_per_sqft
3.0,Built-up  Area,Deccan Gymkhana,Deccan Gymkhana,2100.0,73.0,L,Ready,Ready,7300000.0,3476.190476190476
4.0,Built-up  Area,Dehu Road,Dehu Road,2863.0,140.0,L,Under Construction,Under Construction,14000000.0,4889.97555012225
2.0,Super built-up  Area,Dhankawadi,Dhankawadi,1128.0,38.24,L,Ready,Ready,3824000.0,3390.0709219858154
3.0,Built-up  Area,Dhayari Phata,Dhayari Phata,2700.0,450.0,L,Ready,Ready,45000000.0,16666.666666666668
2.0,Super built-up  Area,Dhole Patil Road,Dhole Patil Road,1120.0,33.6,L,Under Construction,Under Construction,3360000.0,3000.0
3.0,Built-up  Area,Erandwane,Erandwane,2424.0,90.0,L,Ready,Ready,9000000.0,3712.871287128713
2.0,Built-up  Area,Fatima Nagar,Fatima Nagar,1300.0,60.0,L,Ready,Ready,6000000.0,4615.384615384615
2.0,Super built-up  Area,Fergusson College Road,Fergusson College Road,1090.0,32.69,L,Ready,Ready,3269000.0,2999.0825688073396
3.0,Built-up  Area,Ganesh Peth,Ganesh Peth,2710.0,251.0,L,Ready,Ready,25100000.0,9261.992619926199
2.0,Plot  Area,Ganeshkhind,Ganeshkhind,3040.0,180.0,L,Ready,Ready,18000000.0,5921.0526315789475
3.0,Super built-up  Area,Ghorpade Peth,Ghorpade Peth,1330.0,46.55,L,Ready,Ready,4655000.0,3500.0
3.0,Super built-up  Area,Ghorpadi,Ghorpadi,1427.0,80.63,L,Under Construction,Under Construction,8063000.0,5650.31534688157
3.0,Super built-up  Area,Gokhale Nagar,Gokhale Nagar,1294.0,48.0,L,Under Construction,Under Construction,4800000.0,3709.4281298299848
3.0,Built-up  Area,Gultekdi,Gultekdi,1580.0,75.0,L,Ready,Ready,7500000.0,4746.835443037975
3.0,Plot  Area,Hadapsar,Hadapsar,1808.0,80.27,L,Ready,Ready,8027000.0,4439.712389380531
4.0,Super built-up  Area,Hadapsar Industrial Estate,Hadapsar Industrial Estate,3516.0,540.0,L,Ready,Ready,54000000.0,15358.361774744028
2.0,Super built-up  Area,Hingne Khurd,Hingne Khurd,1194.0,47.0,L,Ready,Ready,4700000.0,3936.348408710218
2.0,Super built-up  Area,Jangali Maharaj Road,Jangali Maharaj Road,900.0,46.0,L,Under Construction,Under Construction,4600000.0,5111.111111111111
3.0,Super built-up  Area,Kalyani Nagar,Kalyani Nagar,1310.0,50.0,L,Ready,Ready,5000000.0,3816.793893129771
2.0,Super built-up  Area,Karve Nagar,Karve Nagar,900.0,46.0,L,Under Construction,Under Construction,4600000.0,5111.111111111111
4.0,Built-up  Area,Karve Road,Karve Road,3850.0,195.0,L,Ready,Ready,19500000.0,5064.935064935065
7.0,Plot  Area,Kasba Peth,Kasba Peth,925.0,88.0,L,Ready,Ready,8800000.0,9513.513513513513
2.0,Super built-up  Area,Katraj,Katraj,2400.0,150.0,L,Under Construction,Under Construction,15000000.0,6250.0
2.0,Super built-up  Area,Khadaki,Khadaki,1290.0,100.0,L,Ready,Ready,10000000.0,7751.937984496124
6.0,Built-up  Area,Khadki,Khadki,3770.0,110.0,L,Ready,Ready,11000000.0,2917.7718832891246
3.0,Super built-up  Area,Kharadi,Kharadi,1390.0,120.0,L,Ready,Ready,12000000.0,8633.093525179856
4.0,Plot  Area,Kondhwa,Kondhwa,1200.0,72.0,L,Ready,Ready,7200000.0,6000.0
2.0,Built-up  Area,Kondhwa Budruk,Kondhwa Budruk,845.0,33.0,L,Ready,Ready,3300000.0,3905.3254437869823
3.0,Super built-up  Area,Kondhwa Khurd,Kondhwa Khurd,1537.0,120.0,L,Ready,Ready,12000000.0,7807.417046193884
2.0,Super built-up  Area,Koregaon Park,Koregaon Park,1135.0,68.0,L,Ready,Ready,6800000.0,5991.1894273127755
3.0,Super built-up  Area,Kothrud,Kothrud,1512.0,75.77,L,Under Construction,Under Construction,7577000.0,5011.243386243386
2.0,Super built-up  Area,Law College Road,Law College Road,900.0,55.0,L,Ready,Ready,5500000.0,6111.111111111111
3.0,Super built-up  Area,Laxmi Road,Laxmi Road,1230.0,54.0,L,Ready,Ready,5400000.0,4390.243902439024
3.0,Super built-up  Area,Lulla Nagar,Lulla Nagar,1378.0,42.33,L,Under Construction,Under Construction,4233000.0,3071.843251088534
2.0,Super built-up  Area,Mahatma Gandhi Road,Mahatma Gandhi Road,1277.0,61.3,L,Under Construction,Under Construction,6130000.0,4800.313234142522
3.0,Super built-up  Area,Mangalwar peth,Mangalwar peth,1985.0,189.0,L,Under Construction,Under Construction,18900000.0,9521.410579345089
2.0,Super built-up  Area,Market yard,Market yard,1210.0,62.0,L,Ready,Ready,6200000.0,5123.966942148761
2.0,Super built-up  Area,Model colony,Model colony,890.0,40.0,L,Ready,Ready,4000000.0,4494.38202247191
9.0,Plot  Area,Mukund Nagar,Mukund Nagar,2550.0,360.0,L,Ready,Ready,36000000.0,14117.64705882353
4.0,Plot  Area,Mundhawa,Mundhawa,1200.0,110.0,L,Ready,Ready,11000000.0,9166.666666666666
4.0,Built-up  Area,Nagar Road,Nagar Road,3198.0,200.0,L,Ready,Ready,20000000.0,6253.908692933083
3.0,Super built-up  Area,Nana Peth,Nana Peth,1464.0,56.0,L,Ready,Ready,5600000.0,3825.136612021858
4.0,Super built-up  Area,Narayan Peth,Narayan Peth,2483.0,215.0,L,Ready,Ready,21500000.0,8658.880386629078
4.0,Plot  Area,Narayangaon,Narayangaon,1550.0,130.0,L,Ready,Ready,13000000.0,8387.09677419355
4.0,Super built-up  Area,Navi Peth,Navi Peth,4111.0,310.0,L,Ready,Ready,31000000.0,7540.744344441741
2.0,Super built-up  Area,Padmavati,Padmavati,975.0,37.5,L,Ready,Ready,3750000.0,3846.153846153846
3.0,Super built-up  Area,Parvati Darshan,Parvati Darshan,2500.0,250.0,L,Ready,Ready,25000000.0,10000.0
3.0,Super built-up  Area,Pashan,Pashan,1690.0,125.0,L,Ready,Ready,12500000.0,7396.449704142012
2.0,Super built-up  Area,Paud Road,Paud Road,1063.0,31.89,L,Under Construction,Under Construction,3189000.0,3000.0
3.0,Plot  Area,Pirangut,Pirangut,2572.0,390.0,L,Ready,Ready,39000000.0,15163.297045101088
3.0,Carpet  Area,Prabhat Road,Prabhat Road,2200.0,350.0,L,Ready,Ready,35000000.0,15909.09090909091
3.0,Built-up  Area,Pune Railway Station,Pune Railway Station,1600.0,80.0,L,Ready,Ready,8000000.0,5000.0
3.0,Super built-up  Area,Rasta Peth,Rasta Peth,1250.0,39.5,L,Under Construction,Under Construction,3950000.0,3160.0
1.0,Super built-up  Area,Raviwar Peth,Raviwar Peth,520.0,19.5,L,Ready,Ready,1950000.0,3750.0
4.0,Super built-up  Area,Sadashiv Peth,Sadashiv Peth,4000.0,212.0,L,Ready,Ready,21200000.0,5300.0
3.0,Built-up  Area,Sahakar Nagar,Sahakar Nagar,1390.0,68.0,L,Ready,Ready,6800000.0,4892.086330935252
2.0,Super built-up  Area,Salunke Vihar,Salunke Vihar,1185.0,40.0,L,Under Construction,Under Construction,4000000.0,3375.5274261603377
2.0,Super built-up  Area,Sasson Road,Sasson Road,1219.0,48.0,L,Ready,Ready,4800000.0,3937.653814602133
3.0,Super built-up  Area,Satara Road,Satara Road,1564.0,92.0,L,Under Construction,Under Construction,9200000.0,5882.35294117647
4.0,Super built-up  Area,Senapati Bapat Road,Senapati Bapat Road,3430.0,228.5,L,Ready,Ready,22850000.0,6661.807580174927
2.0,Super built-up  Area,Shaniwar Peth,Shaniwar Peth,1100.0,37.1,L,Ready,Ready,3710000.0,3372.7272727272725
3.0,Built-up  Area,Shivaji Nagar,Shivaji Nagar,1300.0,60.0,L,Ready,Ready,6000000.0,4615.384615384615
3.0,Plot  Area,Shukrawar Peth,Shukrawar Peth,1600.0,80.0,L,Ready,Ready,8000000.0,5000.0
3.0,Built-up  Area,Sinhagad Road,Sinhagad Road,1600.0,75.0,L,Ready,Ready,7500000.0,4687.5
3.0,Super built-up  Area,Somwar Peth,Somwar Peth,1482.0,92.0,L,Under Construction,Under Construction,9200000.0,6207.827260458839
3.0,Plot  Area,Swargate,Swargate,1000.0,66.0,L,Under Construction,Under Construction,6600000.0,6600.0
2.0,Super built-up  Area,Tilak Road,Tilak Road,1200.0,53.0,L,Ready,Ready,5300000.0,4416.666666666667
3.0,Plot  Area,Uruli Devachi,Uruli Devachi,600.0,75.0,L,Ready,Ready,7500000.0,12500.0
2.0,Super built-up  Area,Vadgaon Budruk,Vadgaon Budruk,1200.0,58.0,L,Ready,Ready,5800000.0,4833.333333333333
6.0,Plot  Area,Wadgaon Sheri,Wadgaon Sheri,600.0,60.0,L,Ready,Ready,6000000.0,10000.0
3.0,Built-up  Area,Viman Nagar,Viman Nagar,2400.0,160.0,L,Ready,Ready,16000000.0,6666.666666666667
3.0,Super built-up  Area,Vishrant Wadi,Vishrant Wadi,1469.0,89.0,L,Under Construction,Under Construction,8900000.0,6058.543226684819
1.0,Super built-up  Area,Wagholi,Wagholi,551.0,30.0,L,Under Construction,Under Construction,3000000.0,5444.64609800363
2.0,Super built-up  Area,Wakadewadi,Wakadewadi,1160.0,52.0,L,Under Construction,Under Construction,5200000.0,4482.758620689655
2.0,Super built-up  Area,Wanowrie,Wanowrie,1205.0,78.5,L,Ready,Ready,7850000.0,6514.522821576764
3.0,Built-up  Area,Warje,Warje,1550.0,52.0,L,Ready,Ready,5200000.0,3354.8387096774195
3.0,Super built-up  Area,Yerawada,Yerawada,1745.0,125.0,L,Ready,Ready,12500000.0,7163.323782234957
2.0,Super built-up  Area,Alandi Road,Alandi Road,1028.0,42.0,L,Ready,Ready,4200000.0,4085.603112840467
3.0,Super built-up  Area,Ambegaon Budruk,Ambegaon Budruk,1700.0,180.0,L,Ready,Ready,18000000.0,10588.235294117647
3.0,Super built-up  Area,Anandnagar,Anandnagar,1200.0,34.0,L,Ready,Ready,3400000.0,2833.3333333333335
3.0,Super built-up  Area,Aundh,Aundh,2700.0,270.0,L,Ready,Ready,27000000.0,10000.0
2.0,Built-up  Area,Aundh Road,Aundh Road,1100.0,50.0,L,Ready,Ready,5000000.0,4545.454545454545
2.0,Plot  Area,Balaji Nagar,Balaji Nagar,1200.0,72.0,L,Ready,Ready,7200000.0,6000.0
2.0,Super built-up  Area,Baner,Baner,1269.72,68.0,L,Ready,Ready,6800000.0,5355.511451343603
2.0,Super built-up  Area,Baner road,Baner road,1266.0,59.0,L,Ready,Ready,5900000.0,4660.347551342812
2.0,Super built-up  Area,Bhandarkar Road,Bhandarkar Road,1060.0,62.0,L,Ready,Ready,6200000.0,5849.056603773585
3.0,Plot  Area,Bhavani Peth,Bhavani Peth,1168.0,70.0,L,Ready,Ready,7000000.0,5993.1506849315065
2.0,Super built-up  Area,Bibvewadi,Bibvewadi,1552.0,51.0,L,Ready,Ready,5100000.0,3286.082474226804
3.0,Super built-up  Area,Bopodi,Bopodi,2038.5,120.0,L,Under Construction,Under Construction,12000000.0,5886.681383370125
1.0,Super built-up  Area,Budhwar Peth,Budhwar Peth,500.0,17.0,L,Ready,Ready,1700000.0,3400.0
2.0,Super built-up  Area,Bund Garden Road,Bund Garden Road,1080.0,43.2,L,Ready,Ready,4320000.0,4000.0
4.0,Plot  Area,Camp,Camp,2100.0,155.0,L,Ready,Ready,15500000.0,7380.952380952381
2.0,Super built-up  Area,Chandan Nagar,Chandan Nagar,1300.0,65.0,L,Ready,Ready,6500000.0,5000.0
2.0,Built-up  Area,Dapodi,Dapodi,920.0,33.0,L,Ready,Ready,3300000.0,3586.9565217391305
4.0,Plot  Area,Deccan Gymkhana,Deccan Gymkhana,817.0,120.0,L,Ready,Ready,12000000.0,14687.882496940025
2.0,Built-up  Area,Dehu Road,Dehu Road,1310.0,50.0,L,Ready,Ready,5000000.0,3816.793893129771
3.0,Super built-up  Area,Dhankawadi,Dhankawadi,1650.0,75.0,L,Ready,Ready,7500000.0,4545.454545454545
3.0,Super built-up  Area,Dhayari Phata,Dhayari Phata,1515.0,93.93,L,Ready,Ready,9393000.0,6200.0
2.0,Super built-up  Area,Dhole Patil Road,Dhole Patil Road,1157.0,53.8,L,Under Construction,Under Construction,5380000.0,4649.956784788245
4.0,Super built-up  Area,Erandwane,Erandwane,2400.0,85.0,L,Ready,Ready,8500000.0,3541.6666666666665
4.0,Super built-up  Area,Fatima Nagar,Fatima Nagar,3000.0,160.0,L,Ready,Ready,16000000.0,5333.333333333333
3.0,Super built-up  Area,Fergusson College Road,Fergusson College Road,2200.0,162.0,L,Ready,Ready,16200000.0,7363.636363636364
2.0,Built-up  Area,Ganesh Peth,Ganesh Peth,1243.0,58.0,L,Under Construction,Under Construction,5800000.0,4666.130329847144
3.0,Super built-up  Area,Ganeshkhind,Ganeshkhind,1530.0,74.39,L,Ready,Ready,7439000.0,4862.091503267974
3.0,Super built-up  Area,Ghorpade Peth,Ghorpade Peth,2070.0,162.0,L,Ready,Ready,16200000.0,7826.086956521739
3.0,Built-up  Area,Ghorpadi,Ghorpadi,1815.0,82.0,L,Ready,Ready,8200000.0,4517.906336088155
4.0,Super built-up  Area,Gokhale Nagar,Gokhale Nagar,3900.0,300.0,L,Ready,Ready,30000000.0,7692.307692307692
2.0,Super built-up  Area,Gultekdi,Gultekdi,1000.0,28.88,L,Under Construction,Under Construction,2888000.0,2888.0
2.0,Super built-up  Area,Guruwar peth,Guruwar peth,982.0,24.55,L,Under Construction,Under Construction,2455000.0,2500.0
2.0,Super built-up  Area,Hadapsar,Hadapsar,1232.0,89.0,L,Ready,Ready,8900000.0,7224.025974025974
3.0,Super built-up  Area,Hadapsar Industrial Estate,Hadapsar Industrial Estate,1282.0,178.0,L,Under Construction,Under Construction,17800000.0,13884.555382215289
1.0,Super built-up  Area,Hingne Khurd,Hingne Khurd,654.0,38.4,L,Ready,Ready,3840000.0,5871.559633027523
2.0,Built-up  Area,Jangali Maharaj Road,Jangali Maharaj Road,1181.0,55.0,L,Ready,Ready,5500000.0,4657.070279424217
3.0,Super built-up  Area,Kalyani Nagar,Kalyani Nagar,1075.0,45.0,L,Ready,Ready,4500000.0,4186.046511627907
4.0,Plot  Area,Karve Nagar,Karve Nagar,1200.0,245.0,L,Ready,Ready,24500000.0,20416.666666666668
3.0,Super built-up  Area,Karve Road,Karve Road,1616.0,75.0,L,Ready,Ready,7500000.0,4641.089108910891
5.0,Built-up  Area,Kasba Peth,Kasba Peth,1800.0,44.5,L,Ready,Ready,4450000.0,2472.222222222222
6.0,Plot  Area,Katraj,Katraj,1200.0,135.0,L,Ready,Ready,13500000.0,11250.0
3.0,Super built-up  Area,Khadaki,Khadaki,1306.0,54.65,L,Under Construction,Under Construction,5465000.0,4184.532924961715
3.0,Super built-up  Area,Khadki,Khadki,1626.0,89.0,L,Ready,Ready,8900000.0,5473.554735547355
6.0,Built-up  Area,Kharadi,Kharadi,2700.0,214.0,L,Ready,Ready,21400000.0,7925.925925925926
3.0,Super built-up  Area,Kondhwa,Kondhwa,1585.0,88.0,L,Ready,Ready,8800000.0,5552.05047318612
2.0,Super built-up  Area,Kondhwa Budruk,Kondhwa Budruk,1370.0,56.17,L,Ready,Ready,5617000.0,4100.0
5.0,Plot  Area,Kondhwa Khurd,Kondhwa Khurd,3250.0,900.0,L,Ready,Ready,90000000.0,27692.30769230769
2.0,Super built-up  Area,Koregaon Park,Koregaon Park,1495.0,90.0,L,Ready,Ready,9000000.0,6020.066889632107
3.0,Super built-up  Area,Kothrud,Kothrud,2000.0,210.0,L,Ready,Ready,21000000.0,10500.0
5.0,Plot  Area,Law College Road,Law College Road,2400.0,300.0,L,Ready,Ready,30000000.0,12500.0
3.0,Plot  Area,Laxmi Road,Laxmi Road,1375.0,57.0,L,Ready,Ready,5700000.0,4145.454545454545
4.0,Super built-up  Area,Lulla Nagar,Lulla Nagar,3715.0,224.5,L,Ready,Ready,22450000.0,6043.06864064603
3.0,Built-up  Area,Mahatma Gandhi Road,Mahatma Gandhi Road,1400.0,48.0,L,Ready,Ready,4800000.0,3428.5714285714284
5.0,Super built-up  Area,Mangalwar peth,Mangalwar peth,1100.0,135.0,L,Ready,Ready,13500000.0,12272.727272727272
1.0,Super built-up  Area,Manik Bagh,Manik Bagh,665.0,28.585,L,Under Construction,Under Construction,2858500.0,4298.496240601504
4.0,Plot  Area,Market yard,Market yard,1200.0,215.0,L,Ready,Ready,21500000.0,17916.666666666668
2.0,Super built-up  Area,Model colony,Model colony,1150.0,46.0,L,Ready,Ready,4600000.0,4000.0
2.0,Super built-up  Area,Mukund Nagar,Mukund Nagar,1080.0,54.0,L,Ready,Ready,5400000.0,5000.0
3.0,Super built-up  Area,Mundhawa,Mundhawa,1645.0,100.0,L,Ready,Ready,10000000.0,6079.0273556231
3.0,Super built-up  Area,Nagar Road,Nagar Road,1760.0,176.0,L,Ready,Ready,17600000.0,10000.0
1.0,Built-up  Area,Nana Peth,Nana Peth,595.0,42.0,L,Ready,Ready,4200000.0,7058.823529411765
3.0,Plot  Area,Narayan Peth,Narayan Peth,1200.0,125.0,L,Ready,Ready,12500000.0,10416.666666666666
4.0,Super built-up  Area,Narayangaon,Narayangaon,4624.5,314.5,L,Under Construction,Under Construction,31450000.0,6800.735214617796
2.0,Built-up  Area,Navi Peth,Navi Peth,1410.0,67.0,L,Ready,Ready,6700000.0,4751.77304964539
2.0,Built-up  Area,Padmavati,Padmavati,1090.0,31.48,L,Under Construction,Under Construction,3148000.0,2888.0733944954127
1.0,Plot  Area,Parvati Darshan,Parvati Darshan,540.0,30.0,L,Ready,Ready,3000000.0,5555.555555555556
2.0,Super built-up  Area,Pashan,Pashan,1300.0,60.0,L,Ready,Ready,6000000.0,4615.384615384615
3.0,Built-up  Area,Paud Road,Paud Road,1890.0,85.0,L,Ready,Ready,8500000.0,4497.354497354498
2.0,Super built-up  Area,Pirangut,Pirangut,1254.0,53.0,L,Ready,Ready,5300000.0,4226.475279106858
7.0,Built-up  Area,Prabhat Road,Prabhat Road,2800.0,125.0,L,Ready,Ready,12500000.0,4464.285714285715
2.0,Built-up  Area,Pune Railway Station,Pune Railway Station,1275.0,120.0,L,Ready,Ready,12000000.0,9411.764705882353
3.0,Super built-up  Area,Rasta Peth,Rasta Peth,1245.0,68.48,L,Ready,Ready,6848000.0,5500.401606425703
2.0,Built-up  Area,Raviwar Peth,Raviwar Peth,1170.0,86.0,L,Ready,Ready,8600000.0,7350.427350427351
2.0,Super built-up  Area,Sadashiv Peth,Sadashiv Peth,1193.0,86.0,L,Under Construction,Under Construction,8600000.0,7208.717518860017
2.0,Super built-up  Area,Sahakar Nagar,Sahakar Nagar,850.0,25.4,L,Under Construction,Under Construction,2540000.0,2988.235294117647
3.0,Super built-up  Area,Salunke Vihar,Salunke Vihar,1678.0,70.0,L,Ready,Ready,7000000.0,4171.6328963051255
3.0,Built-up  Area,Sasson Road,Sasson Road,1600.0,75.0,L,Ready,Ready,7500000.0,4687.5
3.0,Super built-up  Area,Satara Road,Satara Road,1750.0,84.0,L,Ready,Ready,8400000.0,4800.0
2.0,Super built-up  Area,Senapati Bapat Road,Senapati Bapat Road,1125.0,62.0,L,Under Construction,Under Construction,6200000.0,5511.111111111111
4.0,Plot  Area,Shaniwar Peth,Shaniwar Peth,2200.0,235.0,L,Ready,Ready,23500000.0,10681.818181818182
3.0,Built-up  Area,Shukrawar Peth,Shukrawar Peth,2800.0,200.0,L,Ready,Ready,20000000.0,7142.857142857143
2.0,Plot  Area,Sinhagad Road,Sinhagad Road,1200.0,120.0,L,Ready,Ready,12000000.0,10000.0
2.0,Built-up  Area,Somwar Peth,Somwar Peth,1000.0,50.0,L,Ready,Ready,5000000.0,5000.0
4.0,Built-up  Area,Swargate,Swargate,2780.0,480.0,L,Ready,Ready,48000000.0,17266.187050359713
3.0,Built-up  Area,Tilak Road,Tilak Road,1320.0,38.13,L,Under Construction,Under Construction,3813000.0000000005,2888.636363636364
4.0,Super built-up  Area,Vadgaon Budruk,Vadgaon Budruk,2422.0,160.0,L,Ready,Ready,16000000.0,6606.110652353427
2.0,Built-up  Area,Wadgaon Sheri,Wadgaon Sheri,1100.0,50.0,L,Ready,Ready,5000000.0,4545.454545454545
2.0,Built-up  Area,Viman Nagar,Viman Nagar,882.0,30.0,L,Ready,Ready,3000000.0,3401.360544217687
2.0,Super built-up  Area,Vishrant Wadi,Vishrant Wadi,845.0,37.0,L,Ready,Ready,3700000.0,4378.698224852071
2.0,Super built-up  Area,Wagholi,Wagholi,883.0,39.0,L,Ready,Ready,3900000.0,4416.761041902605
1.0,Super built-up  Area,Wakadewadi,Wakadewadi,776.5,48.145,L,Ready,Ready,4814500.0,6200.257566001288
3.0,Super built-up  Area,Wanowrie,Wanowrie,1595.0,88.0,L,Ready,Ready,8800000.0,5517.241379310345
2.0,Built-up  Area,Warje,Warje,1280.0,85.0,L,Ready,Ready,8500000.0,6640.625
4.0,Built-up  Area,Yerawada,Yerawada,1700.0,550.0,L,Ready,Ready,55000000.0,32352.941176470587
2.0,Super built-up  Area,,,920.0,35.0,L,Ready,Ready,3500000.0,3804.3478260869565
2.0,Super built-up  Area,Alandi Road,Alandi Road,1300.0,57.0,L,Ready,Ready,5700000.0,4384.615384615385
2.0,Super built-up  Area,Ambegaon Budruk,Ambegaon Budruk,1450.0,230.0,L,Ready,Ready,23000000.0,15862.068965517241
3.0,Super built-up  Area,Anandnagar,Anandnagar,1757.0,132.0,L,Ready,Ready,13200000.0,7512.805919180421
1.0,Super built-up  Area,Aundh,Aundh,600.0,16.5,L,Ready,Ready,1650000.0,2750.0
4.0,Built-up  Area,Aundh Road,Aundh Road,2400.0,142.0,L,Ready,Ready,14200000.0,5916.666666666667
2.0,Super built-up  Area,Balaji Nagar,Balaji Nagar,1240.0,44.0,L,Ready,Ready,4400000.0,3548.3870967741937
10.0,Plot  Area,Baner,Baner,750.0,90.0,L,Ready,Ready,9000000.0,12000.0
2.0,Super built-up  Area,Baner road,Baner road,1330.0,93.36,L,Under Construction,Under Construction,9336000.0,7019.548872180451
2.0,Super built-up  Area,Bhandarkar Road,Bhandarkar Road,1062.0,42.47,L,Ready,Ready,4247000.0,3999.0583804143125
2.0,Built-up  Area,Bhavani Peth,Bhavani Peth,1078.0,45.0,L,Ready,Ready,4500000.0,4174.397031539888
3.0,Super built-up  Area,Bibvewadi,Bibvewadi,1460.0,72.0,L,Ready,Ready,7200000.0,4931.506849315068
3.0,Plot  Area,Bopodi,Bopodi,1200.0,68.5,L,Under Construction,Under Construction,6850000.0,5708.333333333333
1.0,Super built-up  Area,Budhwar Peth,Budhwar Peth,1200.0,48.0,L,Ready,Ready,4800000.0,4000.0
3.0,Super built-up  Area,Bund Garden Road,Bund Garden Road,912.0,39.0,L,Ready,Ready,3900000.0,4276.315789473684
3.0,Super built-up  Area,Camp,Camp,1535.0397790000002,115.0,L,Under Construction,Under Construction,11500000.0,7491.662533652165
5.0,Plot  Area,Chandan Nagar,Chandan Nagar,2400.0,625.0,L,Ready,Ready,62500000.0,26041.666666666668
4.0,Plot  Area,Dapodi,Dapodi,2028.0,162.0,L,Ready,Ready,16200000.0,7988.165680473373
2.0,Super built-up  Area,Deccan Gymkhana,Deccan Gymkhana,980.0,45.47,L,Under Construction,Under Construction,4547000.0,4639.7959183673465
2.0,Built-up  Area,Dehu Road,Dehu Road,1000.0,40.0,L,Ready,Ready,4000000.0,4000.0
2.0,Super built-up  Area,Dhankawadi,Dhankawadi,1050.0,62.0,L,Ready,Ready,6200000.0,5904.761904761905
3.0,Built-up  Area,Dhayari Phata,Dhayari Phata,2611.0,239.0,L,Under Construction,Under Construction,23900000.0,9153.581003446956
3.0,Super built-up  Area,Dhole Patil Road,Dhole Patil Road,1875.0,150.0,L,Ready,Ready,15000000.0,8000.0
2.0,Super built-up  Area,Erandwane,Erandwane,1065.0,42.6,L,Ready,Ready,4260000.0,4000.0
3.0,Built-up  Area,Fatima Nagar,Fatima Nagar,1800.0,180.0,L,Ready,Ready,18000000.0,10000.0
2.0,Super built-up  Area,Fergusson College Road,Fergusson College Road,1163.0,98.86,L,Ready,Ready,9886000.0,8500.42992261393
2.0,Super built-up  Area,Ganesh Peth,Ganesh Peth,1098.0,72.0,L,Ready,Ready,7200000.0,6557.377049180328
3.0,Built-up  Area,Ganeshkhind,Ganeshkhind,1725.0,100.0,L,Ready,Ready,10000000.0,5797.101449275362
4.0,Plot  Area,Ghorpade Peth,Ghorpade Peth,4000.0,330.0,L,Ready,Ready,33000000.0,8250.0
2.0,Super built-up  Area,Ghorpadi,Ghorpadi,1128.0,75.0,L,Ready,Ready,7500000.0,6648.936170212766
8.0,Plot  Area,Gokhale Nagar,Gokhale Nagar,1320.0,200.0,L,Ready,Ready,20000000.0,15151.515151515152
3.0,Super built-up  Area,Gultekdi,Gultekdi,1705.0,74.16,L,Ready,Ready,7416000.0,4349.560117302053
2.0,Super built-up  Area,Guruwar peth,Guruwar peth,1418.0,95.0,L,Ready,Ready,9500000.0,6699.576868829337
3.0,Built-up  Area,Hadapsar,Hadapsar,1500.0,160.0,L,Ready,Ready,16000000.0,10666.666666666666
