bhk,type,locality,region,area,price,price_unit,status,age,price_in_inr,price_per_sqft
2.0,Super built-up  Area,Billekahalli,Billekahalli,1140.0,50.0,L,Ready,Unknown,5000000.0,4385.964912280701
2.0,Plot  Area,Roopena Agrahara,Roopena Agrahara,1200.0,100.0,L,Ready,Unknown,10000000.0,8333.333333333334
3.0,Super built-up  Area,Kudlu Gate,Kudlu Gate,1532.0,83.0,L,Ready,Unknown,8300000.0,5417.754569190601
3.0,Plot  Area,Doddaballapur,Doddaballapur,2776.0,195.0,L,Ready,Unknown,19500000.0,7024.495677233429
3.0,Super built-up  Area,Padmanabhanagar,Padmanabhanagar,1531.0,75.0,L,Ready,Unknown,7500000.0,4898.758981058132
3.0,Super built-up  Area,Poorna Pragna Layout,Poorna Pragna Layout,1270.0,50.79,L,Ready,Unknown,5079000.0,3999.212598425197
2.0,Super built-up  Area,Uttarahalli,Uttarahalli,1325.0,53.0,L,Under Construction,New,5300000.0,4000.0
3.0,Plot  Area,CQAL LAYOUT C BLOCK,CQAL LAYOUT C BLOCK,1200.0,160.0,L,Ready,Unknown,16000000.0,13333.333333333334
3.0,Super built-up  Area,Electronic City,Electronic City,1156.0,44.0,L,Under Construction,New,4400000.0,3806.2283737024222
4.0,Plot  Area,R.T. Nagar,R.T. Nagar,2000.0,320.0,L,Ready,Unknown,32000000.0,16000.0
2.0,Super built-up  Area,Bannerghatta Road,Bannerghatta Road,1260.0,70.0,L,Ready,Unknown,7000000.0,5555.555555555556
2.0,Super built-up  Area,Vittasandra,Vittasandra,1934.0,90.0,L,Ready,Unknown,9000000.0,4653.567735263702
2.0,Super built-up  Area,Malleshpalya,Malleshpalya,1060.0,40.0,L,Ready,Unknown,4000000.0,3773.5849056603774
3.0,Super built-up  Area,Kasavanhalli,Kasavanhalli,1476.0,95.0,L,Ready,Unknown,9500000.0,6436.314363143631
2.0,Super built-up  Area,Murugeshpalya,Murugeshpalya,1185.0,85.0,L,Ready,Unknown,8500000.0,7172.995780590717
3.0,Super built-up  Area,Channasandra Layout,Channasandra Layout,1265.0,82.0,L,Ready,Unknown,8200000.0,6482.213438735178
4.0,Built-up  Area,"Near Electronic City, ","Near Electronic City, ",3200.0,150.0,L,Under Construction,New,15000000.0,4687.5
2.0,Super built-up  Area,Virat Nagar,Virat Nagar,1196.0,56.81,L,Ready,Unknown,5681000.0,4750.0
2.0,Built-up  Area,EPIP Zone,EPIP Zone,1280.0,69.0,L,Ready,Unknown,6900000.0,5390.625
4.0,Plot  Area,Marathahalli,Marathahalli,800.0,86.0,L,Ready,Unknown,8600000.0,10750.0
2.0,Built-up  Area,Hulimavu,Hulimavu,1175.0,45.0,L,Ready,Unknown,4500000.0,3829.7872340425533
3.0,Built-up  Area,Kacharakanahalli,Kacharakanahalli,1850.0,98.0,L,Ready,Unknown,9800000.0,5297.2972972972975
4.0,Plot  Area,Indira Nagar,Indira Nagar,2400.0,525.0,L,Ready,Unknown,52500000.0,21875.0
2.0,Super built-up  Area,Whitefield,Whitefield,1195.0,70.0,L,Ready,Unknown,7000000.0,5857.740585774059
3.0,Super built-up  Area,Ulsoor,Ulsoor,2000.0,185.0,L,Ready,Unknown,18500000.0,9250.0
7.0,Carpet  Area,Veerannapalya,Veerannapalya,600.0,100.0,L,Ready,Unknown,10000000.0,16666.666666666668
4.0,Plot  Area,Hebbal Kempapura,Hebbal Kempapura,800.0,155.0,L,Under Construction,New,15500000.0,19375.0
2.0,Super built-up  Area,Hosur Road,Hosur Road,1180.0,36.5,L,Ready,Unknown,3650000.0,3093.2203389830506
2.0,Super built-up  Area,Jakkur,Jakkur,1050.0,49.87,L,Ready,Unknown,4987000.0,4749.523809523809
3.0,Built-up  Area,Electronic City,Electronic City,1400.0,40.44,L,Under Construction,New,4044000.0,2888.5714285714284
4.0,Plot  Area,Bagalakunte,Bagalakunte,2360.0,150.0,L,Under Construction,New,15000000.0,6355.932203389831
2.0,Super built-up  Area,Banashankari stage 2,Banashankari stage 2,1030.0,77.25,L,Ready,Unknown,7725000.0,7500.0
2.0,Super built-up  Area,Doddanakundi Industrial Area 2,Doddanakundi Industrial Area 2,1512.0,65.01,L,Ready,Unknown,6501000.000000001,4299.603174603175
2.0,Built-up  Area,Subramanyapura,Subramanyapura,929.0,48.0,L,Ready,Unknown,4800000.0,5166.846071044133
3.0,Super built-up  Area,Jigani,Jigani,1252.0,61.0,L,Ready,Unknown,6100000.0,4872.20447284345
3.0,Built-up  Area,Green Glen Layout,Green Glen Layout,1485.0,115.0,L,Ready,Unknown,11500000.0,7744.107744107744
3.0,Super built-up  Area,Electronics City Phase 1,Electronics City Phase 1,1124.0,55.0,L,Ready,Unknown,5500000.0,4893.238434163701
6.0,Plot  Area,TC Palaya,TC Palaya,2400.0,370.0,L,Ready,Unknown,37000000.0,15416.666666666666
3.0,Built-up  Area,Indira Nagar,Indira Nagar,1407.0,120.0,L,Ready,Unknown,12000000.0,8528.784648187633
3.0,Super built-up  Area,Hennur Road,Hennur Road,1482.0,97.0,L,Under Construction,New,9700000.0,6545.209176788124
2.0,Super built-up  Area,Sector 7 HSR Layout,Sector 7 HSR Layout,1163.0,98.86,L,Ready,Unknown,9886000.0,8500.42992261393
3.0,Super built-up  Area,Jalahalli,Jalahalli,1570.0,140.0,L,Ready,Unknown,14000000.0,8917.197452229299
3.0,Super built-up  Area,Whitefield,Whitefield,3480.0,284.0,L,Under Construction,New,28400000.0,8160.919540229885
1.0,Super built-up  Area,Chandapura,Chandapura,520.0,14.04,L,Under Construction,New,1404000.0,2700.0
3.0,Super built-up  Area,OLd Gurappanapalya,OLd Gurappanapalya,2000.0,160.0,L,Ready,Unknown,16000000.0,8000.0
2.0,Super built-up  Area,Prithvi Layout,Prithvi Layout,1352.0,75.0,L,Ready,Unknown,7500000.0,5547.337278106509
2.0,Super built-up  Area,Electronic City,Electronic City,1152.0,65.0,L,Under Construction,New,6500000.0,5642.361111111111
3.0,Built-up  Area,"ECC Road, Whitefield, ","ECC Road, Whitefield, ",1575.0,93.0,L,Under Construction,New,9300000.0,5904.761904761905
3.0,Super built-up  Area,Hegde Nagar,Hegde Nagar,1965.0,125.0,L,Ready,Unknown,12500000.0,6361.323155216285
3.0,Built-up  Area,Ramanjaneyanagar,Ramanjaneyanagar,1300.0,70.0,L,Ready,Unknown,7000000.0,5384.615384615385
2.0,Super built-up  Area,Marathahalli,Marathahalli,957.0,47.0,L,Under Construction,New,4700000.0,4911.180773249739
3.0,Super built-up  Area,Hoskote,Hoskote,1740.0,60.0,L,Ready,Unknown,6000000.0,3448.2758620689656
5.0,Plot  Area,Kanakpura Road,Kanakpura Road,1080.0,65.0,L,Ready,Unknown,6500000.0,6018.518518518518
2.0,Super built-up  Area,Neeladri Nagar,Neeladri Nagar,1060.0,35.0,L,Ready,Unknown,3500000.0,3301.8867924528304
2.0,Carpet  Area,Chikkadunnasandra,Chikkadunnasandra,975.0,50.0,L,Ready,Unknown,5000000.0,5128.205128205128
2.0,Super built-up  Area,Ramamurthy Nagar,Ramamurthy Nagar,1150.0,51.0,L,Under Construction,New,5100000.0,4434.782608695652
3.0,Super built-up  Area,Whitefield,Whitefield,1738.0,79.0,L,Ready,Unknown,7900000.0,4545.454545454545
3.0,Super built-up  Area,Bommanahalli,Bommanahalli,1250.0,55.0,L,Under Construction,New,5500000.0,4400.0
3.0,Built-up  Area,Bannerghatta Road,Bannerghatta Road,1788.0,90.0,L,Ready,Unknown,9000000.0,5033.557046979866
2.0,Super built-up  Area,Kanakapura,Kanakapura,1151.0,59.0,L,Under Construction,New,5900000.0,5125.977410947003
3.0,Super built-up  Area,Uttarahalli,Uttarahalli,1300.0,60.0,L,Ready,Unknown,6000000.0,4615.384615384615
2.0,Super built-up  Area,Garudachar Palya,Garudachar Palya,1150.0,52.8,L,Ready,Unknown,5280000.0,4591.304347826087
2.0,Super built-up  Area,Akshya Nagar,Akshya Nagar,1380.0,75.0,L,Ready,Unknown,7500000.0,5434.782608695652
3.0,Super built-up  Area,Hebbal,Hebbal,1645.0,117.0,L,Under Construction,New,11700000.0,7112.462006079028
2.0,Super built-up  Area,Babusapalaya,Babusapalaya,1141.0,45.9,L,Ready,Unknown,4590000.0,4022.787028921998
2.0,Super built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,1175.0,82.5,L,Ready,Unknown,8250000.0,7021.276595744681
3.0,Super built-up  Area,Banashankari Stage V,Banashankari Stage V,1355.0,61.0,L,Ready,Unknown,6100000.0,4501.845018450184
2.0,Built-up  Area,Dasarahalli,Dasarahalli,1150.0,70.0,L,Ready,Unknown,7000000.0,6086.95652173913
2.0,Built-up  Area,Canara Bank Colony,Canara Bank Colony,1000.0,45.0,L,Ready,Unknown,4500000.0,4500.0
2.0,Super built-up  Area,Balagere,Balagere,1007.0,65.0,L,Under Construction,New,6500000.0,6454.816285998014
4.0,Super built-up  Area,Wajid layout thanisandra,Wajid layout thanisandra,3000.0,100.0,L,Ready,Unknown,10000000.0,3333.3333333333335
3.0,Super built-up  Area,Kothanur,Kothanur,1436.0,70.0,L,Ready,Unknown,7000000.0,4874.651810584958
4.0,Super built-up  Area,Marathahalli,Marathahalli,4000.0,220.0,L,Ready,Unknown,22000000.0,5500.0
3.0,Built-up  Area,Somasundara Palya,Somasundara Palya,2372.0,140.0,L,Ready,Unknown,14000000.0,5902.192242833053
6.0,Plot  Area,R.T. Nagar,R.T. Nagar,1500.0,240.0,L,Ready,Unknown,24000000.0,16000.0
2.0,Plot  Area,Rajaji Nagar,Rajaji Nagar,1200.0,150.0,L,Ready,Unknown,15000000.0,12500.0
2.0,Super built-up  Area,Rayasandra,Rayasandra,1016.0,58.0,L,Under Construction,New,5800000.0,5708.6614173228345
2.0,Super built-up  Area,Dodda Nekkundi,Dodda Nekkundi,1100.0,48.0,L,Ready,Unknown,4800000.0,4363.636363636364
2.0,Super built-up  Area,B Channasandra,B Channasandra,1080.0,45.0,L,Ready,Unknown,4500000.0,4166.666666666667
2.0,Super built-up  Area,Electronic City,Electronic City,1070.0,60.0,L,Ready,Unknown,6000000.0,5607.476635514019
3.0,Super built-up  Area,Kadubeesanahalli,Kadubeesanahalli,1532.0,115.0,L,Ready,Unknown,11500000.0,7506.527415143603
2.0,Super built-up  Area,Hennur,Hennur,1040.0,42.12,L,Ready,Unknown,4212000.0,4050.0
3.0,Plot  Area,Laxmi Sagar Layout,Laxmi Sagar Layout,3100.0,250.0,L,Ready,Unknown,25000000.0,8064.5161290322585
2.0,Super built-up  Area,Tumkur Road,Tumkur Road,1137.5,48.905,L,Under Construction,New,4890500.0,4299.340659340659
3.0,Super built-up  Area,Thanisandra,Thanisandra,1430.0,51.6,L,Ready,Unknown,5160000.0,3608.3916083916083
2.0,Plot  Area,Rajaji Nagar,Rajaji Nagar,1160.0,163.0,L,Ready,Unknown,16300000.0,14051.724137931034
4.0,Super built-up  Area,ITPL,ITPL,3262.0,205.0,L,Ready,Unknown,20500000.0,6284.488044144697
7.0,Plot  Area,Achins Road,Achins Road,2100.0,410.0,L,Ready,Unknown,41000000.0,19523.809523809523
2.0,Built-up  Area,Uvce Layout,Uvce Layout,1190.0,100.0,L,Ready,Unknown,10000000.0,8403.361344537816
3.0,Super built-up  Area,Panduranga Nagar,Panduranga Nagar,1827.0,100.0,L,Ready,Unknown,10000000.0,5473.453749315819
2.0,Super built-up  Area,HRBR Layout,HRBR Layout,1210.0,75.0,L,Ready,Unknown,7500000.0,6198.347107438017
3.0,Super built-up  Area,New Thippasandra,New Thippasandra,1500.0,95.0,L,Ready,Unknown,9500000.0,6333.333333333333
2.0,Super built-up  Area,Rachenahalli,Rachenahalli,1050.0,53.5,L,Ready,Unknown,5350000.0,5095.238095238095
2.0,Super built-up  Area,Hebbal,Hebbal,1251.0,88.73,L,Under Construction,New,8873000.0,7092.725819344524
3.0,Super built-up  Area,HSR Layout,HSR Layout,1600.0,115.0,L,Ready,Unknown,11500000.0,7187.5
2.0,Super built-up  Area,Electronic City,Electronic City,1128.0,65.5,L,Under Construction,New,6550000.0,5806.737588652482
3.0,Super built-up  Area,Budigere,Budigere,1820.0,93.0,L,Ready,Unknown,9300000.0,5109.89010989011
3.0,Super built-up  Area,Thigalarapalya,Thigalarapalya,2072.0,159.0,L,Ready,Unknown,15900000.0,7673.745173745174
3.0,Super built-up  Area,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,1510.0,59.0,L,Ready,Unknown,5900000.0,3907.2847682119204
3.0,Super built-up  Area,Hoodi,Hoodi,1925.0,114.0,L,Ready,Unknown,11400000.0,5922.077922077922
3.0,Plot  Area,Hennur Road,Hennur Road,2651.0,225.0,L,Ready,Unknown,22500000.0,8487.36325914749
3.0,Super built-up  Area,Thigalarapalya,Thigalarapalya,2072.0,147.0,L,Ready,Unknown,14700000.0,7094.594594594595
2.0,Super built-up  Area,Kumaraswami Layout,Kumaraswami Layout,1000.0,36.0,L,Ready,Unknown,3600000.0,3600.0
3.0,Plot  Area,KR Puram,KR Puram,1752.0,145.0,L,Ready,Unknown,14500000.0,8276.255707762557
2.0,Super built-up  Area,Sahakara Nagar,Sahakara Nagar,960.0,56.0,L,Ready,Unknown,5600000.0,5833.333333333333
2.0,Super built-up  Area,Gattigere,Gattigere,1180.0,63.0,L,Ready,Unknown,6300000.0,5338.983050847458
3.0,Built-up  Area,Benson Town,Benson Town,2270.0,180.0,L,Ready,Unknown,18000000.0,7929.515418502203
2.0,Built-up  Area,NRI Layout,NRI Layout,650.0,59.0,L,Ready,Unknown,5900000.0,9076.923076923076
2.0,Super built-up  Area,Lakshminarayana Pura,Lakshminarayana Pura,1200.0,75.0,L,Ready,Unknown,7500000.0,6250.0
3.0,Super built-up  Area,Bisuvanahalli,Bisuvanahalli,1180.0,46.0,L,Ready,Unknown,4600000.0,3898.3050847457625
3.0,Super built-up  Area,Roopena Agrahara,Roopena Agrahara,1300.0,47.0,L,Under Construction,New,4700000.0,3615.3846153846152
2.0,Built-up  Area,Bannerghatta Road,Bannerghatta Road,1157.0,40.0,L,Ready,Unknown,4000000.0,3457.216940363008
3.0,Super built-up  Area,Kanakpura Road,Kanakpura Road,1300.0,69.0,L,Under Construction,New,6900000.0,5307.692307692308
3.0,Super built-up  Area,Banashankari Stage III,Banashankari Stage III,1305.0,59.0,L,Ready,Unknown,5900000.0,4521.072796934866
3.0,Super built-up  Area,Hegde Nagar,Hegde Nagar,2006.0,196.0,L,Ready,Unknown,19600000.0,9770.687936191425
2.0,Super built-up  Area,Jakkur,Jakkur,1290.0,80.0,L,Ready,Unknown,8000000.0,6201.550387596899
2.0,Super built-up  Area,Hoskote,Hoskote,1170.0,45.0,L,Ready,Unknown,4500000.0,3846.153846153846
4.0,Plot  Area,Cottonpet,Cottonpet,971.0,135.0,L,Ready,Unknown,13500000.0,13903.192584963954
2.0,Super built-up  Area,Yelachenahalli,Yelachenahalli,1400.0,78.0,L,Ready,Unknown,7800000.0,5571.428571428572
2.0,Super built-up  Area,Lakshminarayana Pura,Lakshminarayana Pura,1200.0,75.0,L,Ready,Unknown,7500000.0,6250.0
3.0,Built-up  Area,Kamakshipalya,Kamakshipalya,1155.0,60.0,L,Ready,Unknown,6000000.0,5194.805194805195
3.0,Built-up  Area,Hormavu,Hormavu,1725.0,85.0,L,Ready,Unknown,8500000.0,4927.536231884058
2.0,Super built-up  Area,Kanakpura Road,Kanakpura Road,700.0,40.0,L,Under Construction,New,4000000.0,5714.285714285715
2.0,Super built-up  Area,Hoodi,Hoodi,1112.0,88.0,L,Under Construction,New,8800000.0,7913.669064748202
2.0,Super built-up  Area,Somasundara Palya,Somasundara Palya,1178.0,78.0,L,Ready,Unknown,7800000.0,6621.392190152801
2.0,Super built-up  Area,Badavala Nagar,Badavala Nagar,1274.0,81.0,L,Under Construction,New,8100000.0,6357.9277864992155
2.0,Super built-up  Area,Doddathoguru,Doddathoguru,915.0,32.0,L,Ready,Unknown,3200000.0,3497.2677595628415
8.0,Plot  Area,6th Phase JP Nagar,6th Phase JP Nagar,1650.0,135.0,L,Ready,Unknown,13500000.0,8181.818181818182
1.0,Super built-up  Area,Hosur Road,Hosur Road,760.0,21.28,L,Ready,Unknown,2128000.0,2800.0
3.0,Built-up  Area,Maragondanahalli,Maragondanahalli,1540.0,68.0,L,Ready,Unknown,6800000.0,4415.584415584415
2.0,Super built-up  Area,P&T Layout,P&T Layout,1206.0,38.5,L,Ready,Unknown,3850000.0,3192.3714759535656
3.0,Super built-up  Area,Basavanna Nagar,Basavanna Nagar,1645.0,95.0,L,Ready,Unknown,9500000.0,5775.075987841945
4.0,Plot  Area,Canara Bank Layout,Canara Bank Layout,1200.0,170.0,L,Ready,Unknown,17000000.0,14166.666666666666
4.0,Plot  Area,singapura paradise,singapura paradise,1200.0,140.0,L,Ready,Unknown,14000000.0,11666.666666666666
4.0,Super built-up  Area,Nehru Nagar,Nehru Nagar,2342.0,115.0,L,Ready,Unknown,11500000.0,4910.333048676345
3.0,Super built-up  Area,Kannur,Kannur,1200.0,55.0,L,Ready,Unknown,5500000.0,4583.333333333333
2.0,Super built-up  Area,Yelenahalli,Yelenahalli,1056.0,33.0,L,Ready,Unknown,3300000.0,3125.0
8.0,Plot  Area,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,4800.0,225.0,L,Ready,Unknown,22500000.0,4687.5
3.0,Super built-up  Area,Kanakpura Road,Kanakpura Road,1450.0,54.3,L,Ready,Unknown,5430000.0,3744.8275862068967
2.0,Super built-up  Area,Thirumenahalli,Thirumenahalli,1161.0,36.69,L,Under Construction,New,3669000.0,3160.206718346253
2.0,Super built-up  Area,Dollars Colony,Dollars Colony,1097.0,65.0,L,Ready,Unknown,6500000.0,5925.2506836827715
2.0,Built-up  Area,Uttarahalli,Uttarahalli,850.0,35.0,L,Ready,Unknown,3500000.0,4117.64705882353
3.0,Super built-up  Area,Green Glen Layout,Green Glen Layout,1715.0,115.0,L,Ready,Unknown,11500000.0,6705.539358600583
3.0,Super built-up  Area,Basavangudi,Basavangudi,2300.0,317.0,L,Ready,Unknown,31700000.0,13782.608695652174
2.0,Super built-up  Area,Electronic City,Electronic City,1200.0,59.0,L,Ready,Unknown,5900000.0,4916.666666666667
2.0,Super built-up  Area,8th Phase JP Nagar,8th Phase JP Nagar,1080.0,38.0,L,Under Construction,New,3800000.0,3518.5185185185187
2.0,Super built-up  Area,Kasavanhalli,Kasavanhalli,1200.0,50.3,L,Ready,Unknown,5030000.0,4191.666666666667
4.0,Plot  Area,4th Block Koramangala,4th Block Koramangala,2400.0,550.0,L,Ready,Unknown,55000000.0,22916.666666666668
3.0,Super built-up  Area,Banashankari,Banashankari,1400.0,78.0,L,Ready,Unknown,7800000.0,5571.428571428572
4.0,Plot  Area,Whitefield,Whitefield,1500.0,200.0,L,Ready,Unknown,20000000.0,13333.333333333334
1.0,Carpet  Area,Kanakpura Road,Kanakpura Road,458.0,19.695,L,Under Construction,New,1969500.0,4300.218340611354
2.0,Super built-up  Area,Marathahalli,Marathahalli,1230.0,57.0,L,Ready,Unknown,5700000.0,4634.1463414634145
3.0,Built-up  Area,Kalyan nagar,Kalyan nagar,1640.0,88.0,L,Ready,Unknown,8800000.0,5365.8536585365855
3.0,Super built-up  Area,Banashankari,Banashankari,1700.0,125.0,L,Ready,Unknown,12500000.0,7352.941176470588
3.0,Super built-up  Area,Bommasandra,Bommasandra,1478.0,44.0,L,Ready,Unknown,4400000.0,2976.9959404600813
2.0,Super built-up  Area,Banashankari,Banashankari,1020.0,40.79,L,Ready,Unknown,4079000.0,3999.0196078431372
2.0,Plot  Area,Nagarbhavi,Nagarbhavi,1200.0,150.0,L,Ready,Unknown,15000000.0,12500.0
3.0,Built-up  Area,Yelahanka,Yelahanka,1275.0,95.0,L,Ready,Unknown,9500000.0,7450.980392156863
4.0,Built-up  Area,Cambridge Layout,Cambridge Layout,1600.0,165.0,L,Ready,Unknown,16500000.0,10312.5
2.0,Super built-up  Area,Kanakapura,Kanakapura,1110.0,38.85,L,Ready,Unknown,3885000.0,3500.0
3.0,Super built-up  Area,Uttarahalli,Uttarahalli,1627.86,88.0,L,Ready,Unknown,8800000.0,5405.87028368533
2.0,Built-up  Area,Byagadadhenahalli,Byagadadhenahalli,620.0,22.0,L,Ready,Unknown,2200000.0,3548.3870967741937
4.0,Plot  Area,Whitefield,Whitefield,3004.0,285.0,L,Ready,Unknown,28500000.0,9487.350199733688
2.0,Super built-up  Area,Hosa Road,Hosa Road,1133.0,52.0,L,Under Construction,New,5200000.0,4589.585172109444
2.0,Super built-up  Area,Hennur Road,Hennur Road,1182.0,82.5,L,Ready,Unknown,8250000.0,6979.6954314720815
3.0,Super built-up  Area,Tumkur Road,Tumkur Road,1500.0,100.0,L,Ready,Unknown,10000000.0,6666.666666666667
4.0,Super built-up  Area,Hebbal Kempapura,Hebbal Kempapura,3900.0,360.0,L,Ready,Unknown,36000000.0,9230.76923076923
2.0,Super built-up  Area,Marathahalli,Marathahalli,1200.0,58.0,L,Ready,Unknown,5800000.0,4833.333333333333
2.0,Super built-up  Area,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,1128.0,48.79,L,Ready,Unknown,4879000.0,4325.354609929078
3.0,Super built-up  Area,Malleshwaram,Malleshwaram,2345.0,293.0,L,Ready,Unknown,29300000.0,12494.669509594883
2.0,Built-up  Area,Jayanagar,Jayanagar,900.0,110.0,L,Ready,Unknown,11000000.0,12222.222222222223
2.0,Built-up  Area,Amruthahalli,Amruthahalli,1100.0,45.0,L,Ready,Unknown,4500000.0,4090.909090909091
2.0,Super built-up  Area,Kengeri Satellite Town,Kengeri Satellite Town,635.0,22.0,L,Ready,Unknown,2200000.0,3464.566929133858
4.0,Super built-up  Area,Ardendale,Ardendale,2062.0,140.0,L,Ready,Unknown,14000000.0,6789.524733268671
3.0,Built-up  Area,Thanisandra,Thanisandra,1874.0,130.0,L,Ready,Unknown,13000000.0,6937.033084311633
4.0,Plot  Area,Vidyaranyapura,Vidyaranyapura,600.0,78.0,L,Under Construction,New,7800000.0,13000.0
2.0,Super built-up  Area,Old Madras Road,Old Madras Road,1171.0,75.0,L,Under Construction,New,7500000.0,6404.782237403928
3.0,Super built-up  Area,Sarjapur,Sarjapur,2020.0,85.0,L,Ready,Unknown,8500000.0,4207.920792079208
2.0,Super built-up  Area,8th Phase JP Nagar,8th Phase JP Nagar,1059.0,34.5,L,Under Construction,New,3450000.0,3257.790368271955
3.0,Super built-up  Area,Panathur,Panathur,1315.0,59.1,L,Ready,Unknown,5910000.0,4494.296577946768
3.0,Super built-up  Area,Jakkur,Jakkur,1760.0,110.0,L,Ready,Unknown,11000000.0,6250.0
2.0,Built-up  Area,Sampangi Rama Nagar,Sampangi Rama Nagar,1200.0,125.0,L,Ready,Unknown,12500000.0,10416.666666666666
3.0,Super built-up  Area,Hennur Road,Hennur Road,1192.0,62.0,L,Ready,Unknown,6200000.0,5201.342281879195
3.0,Super built-up  Area,Hebbal,Hebbal,1645.0,121.0,L,Under Construction,New,12100000.0,7355.623100303951
2.0,Super built-up  Area,Whitefield,Whitefield,1250.0,72.0,L,Ready,Unknown,7200000.0,5760.0
1.0,Super built-up  Area,Whitefield,Whitefield,709.0,34.385,L,Under Construction,New,3438500.0,4849.788434414669
2.0,Super built-up  Area,Whitefield,Whitefield,1340.0,77.0,L,Ready,Unknown,7700000.0,5746.268656716418
3.0,Built-up  Area,Cooke Town,Cooke Town,2388.0,239.0,L,Ready,Unknown,23900000.0,10008.375209380234
2.0,Super built-up  Area,Hosa Road,Hosa Road,1369.1,104.0,L,Under Construction,New,10400000.0,7596.231100723103
2.0,Super built-up  Area,Jalahalli West,Jalahalli West,1355.0,75.0,L,Ready,Unknown,7500000.0,5535.055350553505
2.0,Built-up  Area,Bannerghatta Road,Bannerghatta Road,1150.0,65.0,L,Ready,Unknown,6500000.0,5652.173913043478
3.0,Super built-up  Area,Kanakapura,Kanakapura,1938.0,113.0,L,Under Construction,New,11300000.0,5830.7533539731685
4.0,Super built-up  Area,Begur Road,Begur Road,2462.0,124.0,L,Under Construction,New,12400000.0,5036.555645816409
3.0,Super built-up  Area,Budigere,Budigere,1636.0,85.0,L,Ready,Unknown,8500000.0,5195.59902200489
3.0,Super built-up  Area,Akshaya Nagar,Akshaya Nagar,1430.0,75.0,L,Ready,Unknown,7500000.0,5244.755244755244
3.0,Super built-up  Area,BEML Layout 5th stage,BEML Layout 5th stage,2000.0,85.0,L,Ready,Unknown,8500000.0,4250.0
3.0,Carpet  Area,Electronic City Phase II,Electronic City Phase II,993.0,50.0,L,Under Construction,New,5000000.0,5035.246727089628
